"Event.","Org.Name","Stn.","date"
"72.027","Basalt HS","72",1993-06-01 09:13:00
"72.028","Basalt HS","72",1993-06-08 11:00:00
"72.029","Basalt HS","72",1993-07-15 10:00:00
"72.030","Basalt HS","72",1993-08-29 11:00:00
"72.031","Basalt HS","72",1993-09-10 11:00:00
"72.032","Basalt HS","72",1993-11-01 11:30:00
"72.033","Basalt HS","72",1993-11-15 10:30:00
"72.034","Basalt HS","72",1993-12-02 00:00:00
"72.035","Basalt HS","72",1994-01-25 10:40:00
"72.036","Basalt HS","72",1994-02-15 14:53:00
"72.037","Basalt HS","72",1994-03-15 10:45:00
"72.038","Basalt HS","72",1994-04-11 11:45:00
"72.039","Basalt HS","72",1994-05-10 11:30:00
"72.040","Basalt HS","72",1994-05-17 15:00:00
"72.041","Basalt HS","72",1994-05-18 10:00:00
"72.042","Basalt HS","72",1994-05-25 10:20:00
"72.043","Basalt HS","72",1994-06-06 11:00:00
"72.044","Basalt HS","72",1994-06-30 13:40:00
"72.045","Basalt HS","72",1994-08-20 12:15:00
"72.046","Basalt HS","72",1994-10-25 14:50:00
"72.047","Basalt HS","72",1994-11-29 13:20:00
"72.048","Basalt HS","72",1994-12-09 13:57:00
"72.049","Basalt HS","72",1995-02-06 16:10:00
"72.050","Basalt HS","72",1995-03-22 16:00:00
"72.051","Basalt HS","72",1995-04-07 10:00:00
"72.052","Basalt HS","72",1995-04-12 00:00:00
"72.053","Basalt HS","72",1995-05-08 13:00:00
"72.054","Basalt HS","72",1995-05-17 15:00:00
"72.055","Basalt HS","72",1995-05-18 16:00:00
"72.056","Basalt HS","72",1995-05-23 12:00:00
"72.057","Basalt HS","72",1995-06-01 15:00:00
"72.058","Basalt HS","72",1995-07-02 11:00:00
"72.059","Basalt HS","72",1995-09-11 10:50:00
"72.060","Basalt HS","72",1995-10-25 10:45:00
"72.061","Basalt HS","72",1995-11-21 11:00:00
"72.062","Basalt HS","72",1995-12-19 11:00:00
"72.063","Basalt HS","72",1996-01-11 00:00:00
"72.064","Basalt HS","72",1996-02-05 09:20:00
"72.065","Basalt HS","72",1996-03-07 09:45:00
"72.066","Basalt HS","72",1996-03-19 09:00:00
"72.067","Basalt HS","72",1996-04-25 09:00:00
"72.068","Basalt HS","72",1996-04-30 09:00:00
"72.069","Basalt HS","72",1996-05-03 02:45:00
"72.070","Basalt HS","72",1996-05-06 09:00:00
"72.071","Basalt HS","72",1996-05-15 10:00:00
"72.072","Basalt HS","72",1996-09-13 09:40:00
"72.073","Basalt HS","72",1996-09-23 08:25:00
"72.074","Basalt HS","72",1996-10-28 08:30:00
"72.075","Basalt HS","72",1996-12-16 08:30:00
"72.076","Basalt HS","72",1997-01-31 08:45:00
"72.077","Basalt HS","72",1997-02-24 08:30:00
"72.078","Basalt HS","72",1997-02-28 09:00:00
"72.080","Basalt HS","72",1997-04-24 15:30:00
"72.081","Basalt HS","72",1997-05-07 08:20:00
"72.082","Basalt HS","72",1997-05-13 12:30:00
"72.083","Basalt HS","72",1997-05-15 10:00:00
"72.084","Basalt HS","72",1997-05-19 12:45:00
"72.085","Basalt HS","72",1997-06-04 10:00:00
"72.086","Basalt HS","72",1997-07-08 14:30:00
"72.087","Basalt HS","72",1997-09-13 14:20:00
"72.088","Basalt HS","72",1997-09-23 14:00:00
"72.089","Basalt HS","72",1997-10-21 14:02:00
"72.090","Basalt HS","72",1997-12-05 14:00:00
"72.091","Basalt HS","72",1998-01-19 14:00:00
"72.092","Basalt HS","72",1998-02-12 12:45:00
"72.094","Basalt HS","72",1998-03-30 13:30:00
"72.095","Basalt HS","72",1998-04-16 14:05:00
"72.096","Basalt HS","72",1998-04-27 12:45:00
"72.097","Basalt HS","72",1998-04-29 14:30:00
"72.098","Basalt HS","72",1998-05-18 09:16:00
"72.099","Basalt HS","72",1998-05-27 14:00:00
"72.100","Basalt HS","72",1998-06-30 10:00:00
"72.101","Basalt HS","72",1998-07-30 10:00:00
"72.102","Basalt HS","72",1998-08-28 12:30:00
"72.103","Basalt HS","72",1998-09-17 12:42:00
"72.104","Basalt HS","72",1998-10-21 12:45:00
"72.105","Basalt HS","72",1998-11-16 12:45:00
"72.106","Basalt HS","72",1998-12-17 00:00:00
"72.107","Basalt HS","72",1999-01-26 16:00:00
"72.108","Basalt HS","72",1999-03-11 11:00:00
"72.109","Basalt HS","72",1999-05-04 08:30:00
"72.110","Basalt HS","72",1999-05-12 09:30:00
"72.111","Basalt HS","72",1999-05-20 09:00:00
"72.112","Basalt HS","72",1999-05-26 13:00:00
"72.113","Basalt HS","72",1999-06-01 09:00:00
"72.114","Basalt HS","72",2000-02-16 10:30:00
"72.115","Basalt HS","72",2000-02-16 10:39:00
"72.116","Basalt HS","72",2000-03-15 11:00:00
"72.117","Basalt HS","72",2000-04-12 12:48:00
"72.118","Basalt HS","72",2000-04-17 14:50:00
"72.119","Basalt HS","72",2000-05-18 15:30:00
"72.120","Basalt HS","72",2000-05-26 11:20:00
"72.121","Basalt HS","72",2000-06-14 12:15:00
"72.122","Basalt HS","72",2000-07-14 11:00:00
"72.123","Basalt HS","72",2000-08-10 16:00:00
"72.124","Basalt HS","72",2000-09-15 13:00:00
"72.125","Basalt HS","72",2000-10-06 14:00:00
"72.126","Basalt HS","72",2000-11-02 08:30:00
"72.127","Basalt HS","72",2000-12-06 14:00:00
"72.128","Basalt HS","72",2001-01-26 08:00:00
"72.129","Basalt HS","72",2001-02-23 12:00:00
"72.131","Basalt HS","72",2001-03-30 12:00:00
"72.132","Basalt HS","72",2001-04-18 09:00:00
"72.133","Basalt HS","72",2001-04-24 12:00:00
"72.134","Basalt HS","72",2001-05-09 09:00:00
"72.135","Basalt HS","72",2001-05-24 10:00:00
"72.136","Basalt HS","72",2001-05-29 00:00:00
"72.137","Basalt HS","72",2001-06-30 15:00:00
"72.138","Basalt HS","72",2001-07-24 13:00:00
"72.139","Basalt HS","72",2001-08-29 11:00:00
"72.140","Basalt HS","72",2001-09-21 14:00:00
"72.141","Basalt HS","72",2001-10-25 11:00:00
"72.142","Basalt HS","72",2001-11-15 14:00:00
"72.143","Basalt HS","72",2001-12-12 09:30:00
"72.144","Basalt HS","72",2002-01-29 09:30:00
"72.145","Basalt HS","72",2002-02-21 13:00:00
"72.146","Basalt HS","72",2002-03-15 12:00:00
"72.147","Basalt HS","72",2002-04-29 09:00:00
"72.148","Basalt HS","72",2002-05-22 08:30:00
"72.149","Basalt HS","72",2002-06-28 10:00:00
"72.150","Basalt HS","72",2002-07-17 13:00:00
"72.151","Basalt HS","72",2002-08-30 13:00:00
"72.152","Basalt HS","72",2002-09-18 12:10:00
"72.153","Basalt HS","72",2002-10-28 12:30:00
"72.154","Basalt HS","72",2002-11-22 14:00:00
"72.155","Basalt HS","72",2002-12-19 13:00:00
"72.156","Basalt HS","72",2003-01-29 13:15:00
"72.157","Basalt HS","72",2003-02-25 12:00:00
"72.158","Basalt HS","72",2003-03-19 13:00:00
"72.159","Basalt HS","72",2003-04-24 12:00:00
"72.160","Basalt HS","72",2003-05-22 15:00:00
"72.161","Basalt HS","72",2003-06-19 15:00:00
"72.162","Basalt HS","72",2003-07-16 12:00:00
"72.163","Basalt HS","72",2003-08-28 14:00:00
"72.164","Basalt HS","72",2003-09-18 11:45:00
"72.165","Basalt HS","72",2003-10-23 12:00:00
"72.166","Basalt HS","72",2003-11-19 11:45:00
"72.167","Basalt HS","72",2003-12-18 00:00:00
"72.169","Basalt HS","72",2004-02-27 00:00:00
"72.171","Basalt HS","72",2004-04-21 00:00:00
"72.172","Basalt HS","72",2004-05-19 00:00:00
"72.173","Basalt HS","72",2004-06-23 00:00:00
"72.174","Basalt HS","72",2004-07-15 00:00:00
"72.175","Basalt HS","72",2004-08-20 00:00:00
"72.176","Basalt HS","72",2004-09-16 00:00:00
"72.177","Basalt HS","72",2004-10-14 00:00:00
"72.178","Basalt HS","72",2004-11-17 12:45:00
"72.179","Basalt HS","72",2004-12-16 13:00:00
"72.181","Roaring Fork Conservancy","72",2006-10-26 09:15:00
"72.182","Roaring Fork Conservancy","72",2006-11-20 09:00:00
"72.184","Basalt HS","72",2007-10-23 13:00:00
"72.185","Roaring Fork Conservancy","72",2008-09-28 10:30:00
"72.187","Basalt HS","72",2010-09-29 08:30:00
"72.188","Basalt HS","72",2010-10-22 09:00:00
"72.189","Basalt HS","72",2010-11-19 09:00:00
"72.190","Basalt HS","72",2010-12-10 09:00:00
"72.191","Basalt HS","72",2011-01-10 09:30:00
"72.192","Basalt HS","72",2011-02-23 08:30:00
"72.193","Basalt HS","72",2011-03-14 09:30:00
"72.194","Basalt HS","72",2011-04-22 08:30:00
"72.195","Basalt HS","72",2011-05-25 08:30:00
"72.196","Basalt HS","72",2011-09-28 10:00:00
"72.197","Roaring Fork Conservancy","72",2011-09-29 15:30:00
"72.198","Basalt HS","72",2011-10-28 10:00:00
"72.199","Basalt HS","72",2011-11-16 10:00:00
"72.200","Basalt HS","72",2011-12-09 10:00:00
"72.201","Basalt HS","72",2012-01-06 10:00:00
"777.001","Roaring Fork Conservancy","777",2000-01-19 11:50:00
"777.002","Roaring Fork Conservancy","777",2000-02-16 14:00:00
"777.003","Roaring Fork Conservancy","777",2000-03-16 12:15:00
"777.004","Roaring Fork Conservancy","777",2000-04-12 13:25:00
"777.005","Roaring Fork Conservancy","777",2000-05-17 10:30:00
"777.006","Roaring Fork Conservancy","777",2000-06-14 11:45:00
"777.007","Roaring Fork Conservancy","777",2000-07-13 11:00:00
"777.008","Roaring Fork Conservancy","777",2000-08-10 13:30:00
"777.009","Roaring Fork Conservancy","777",2000-09-13 10:30:00
"777.010","Roaring Fork Conservancy","777",2000-10-05 14:00:00
"777.011","Roaring Fork Conservancy","777",2000-11-01 13:15:00
"777.012","Roaring Fork Conservancy","777",2000-12-06 11:45:00
"779.001","Alpine Christian Academy","779",2000-01-20 12:30:00
"779.002","Alpine Christian Academy","779",2000-02-10 13:30:00
"779.003","Alpine Christian Academy","779",2000-03-09 12:45:00
"779.004","Alpine Christian Academy","779",2000-04-13 12:45:00
"779.005","Alpine Christian Academy","779",2000-05-17 11:00:00
"779.006","Alpine Christian Academy","779",2000-06-14 11:10:00
"779.007","Alpine Christian Academy","779",2000-07-14 11:20:00
"779.008","Alpine Christian Academy","779",2000-08-10 11:35:00
"779.009","Alpine Christian Academy","779",2000-09-13 12:50:00
"779.010","Alpine Christian Academy","779",2000-10-05 13:35:00
"779.011","Alpine Christian Academy","779",2000-11-03 12:30:00
"779.012","Alpine Christian Academy","779",2000-12-08 09:30:00
"779.013","Alpine Christian Academy","779",2001-01-26 12:20:00
"779.014","Alpine Christian Academy","779",2001-02-21 12:15:00
"779.015","Alpine Christian Academy","779",2001-03-21 13:40:00
"779.016","Alpine Christian Academy","779",2001-04-19 11:30:00
"779.017","Alpine Christian Academy","779",2001-05-24 12:15:00
"779.018","Alpine Christian Academy","779",2001-06-20 14:45:00
"779.019","Alpine Christian Academy","779",2001-07-18 14:45:00
"779.020","Alpine Christian Academy","779",2001-09-18 11:20:00
"779.021","Alpine Christian Academy","779",2001-10-18 10:00:00
"779.022","Alpine Christian Academy","779",2001-11-14 11:30:00
"779.023","Alpine Christian Academy","779",2001-12-11 14:15:00
"779.024","Alpine Christian Academy","779",2002-01-23 10:55:00
"779.025","Alpine Christian Academy","779",2002-02-20 09:45:00
"779.026","Alpine Christian Academy","779",2002-03-22 17:15:00
"779.027","Alpine Christian Academy","779",2002-04-25 09:15:00
"779.029","Alpine Christian Academy","779",2002-06-20 16:20:00
"779.030","Alpine Christian Academy","779",2002-07-18 13:00:00
"779.031","Alpine Christian Academy","779",2002-09-19 11:35:00
"779.032","Alpine Christian Academy","779",2002-10-24 13:10:00
"779.033","Alpine Christian Academy","779",2002-11-20 12:40:00
"779.034","Alpine Christian Academy","779",2002-12-20 11:30:00
"779.035","Alpine Christian Academy","779",2003-01-23 12:30:00
"779.036","Alpine Christian Academy","779",2003-02-20 12:30:00
"779.037","Alpine Christian Academy","779",2003-03-19 15:20:00
"779.038","Alpine Christian Academy","779",2003-04-23 11:30:00
"779.039","Alpine Christian Academy","779",2003-05-21 11:30:00
"779.040","Alpine Christian Academy","779",2003-06-18 08:25:00
"779.041","Alpine Christian Academy","779",2003-07-17 05:30:00
"779.042","Alpine Christian Academy","779",2003-09-17 11:50:00
"779.043","Alpine Christian Academy","779",2003-10-16 11:05:00
"779.044","Roaring Fork Conservancy","779",2003-11-19 12:00:00
"779.045","Alpine Christian Academy","779",2003-12-17 11:20:00
"779.046","Alpine Christian Academy","779",2004-01-23 09:40:00
"779.047","Alpine Christian Academy","779",2004-02-19 12:10:00
"779.048","Alpine Christian Academy","779",2004-03-17 13:30:00
"779.049","Alpine Christian Academy","779",2004-04-22 12:15:00
"779.050","Alpine Christian Academy","779",2004-05-20 13:15:00
"779.051","Alpine Christian Academy","779",2004-06-28 10:30:00
"779.052","Alpine Christian Academy","779",2004-07-15 12:30:00
"779.053","Roaring Fork Conservancy","779",2004-08-18 13:00:00
"779.054","Roaring Fork Conservancy","779",2004-09-29 00:00:00
"779.055","Roaring Fork Conservancy","779",2005-02-20 13:45:00
"779.056","Roaring Fork Conservancy","779",2005-05-26 11:00:00
"779.057","Roaring Fork Conservancy","779",2005-12-07 09:35:00
"779.058","Roaring Fork Conservancy","779",2006-06-29 16:40:00
"779.059","Roaring Fork Conservancy","779",2006-05-31 12:00:00
"779.060","Roaring Fork Conservancy","779",2006-08-31 16:10:00
"779.061","Roaring Fork Conservancy","779",2006-10-30 15:30:00
"779.062","Roaring Fork Conservancy","779",2007-01-06 14:00:00
"779.063","Roaring Fork Conservancy","779",2007-02-26 13:00:00
"779.064","Roaring Fork Conservancy","779",2007-04-26 17:00:00
"779.065","Roaring Fork Conservancy","779",2007-06-14 16:00:00
"779.066","Roaring Fork Conservancy","779",2007-08-29 15:45:00
"779.067","Roaring Fork Conservancy","779",2007-10-29 16:20:00
"779.068","Roaring Fork Conservancy","779",2007-12-29 14:00:00
"779.069","Roaring Fork Conservancy","779",2008-02-11 12:30:00
"779.070","Roaring Fork Conservancy","779",2008-04-29 15:00:00
"779.071","Roaring Fork Conservancy","779",2008-06-14 12:40:00
"779.072","Roaring Fork Conservancy","779",2008-08-31 10:30:00
"779.073","Roaring Fork Conservancy","779",2008-10-28 15:50:00
"779.074","Roaring Fork Conservancy","779",2008-12-29 13:50:00
"779.075","Roaring Fork Conservancy","779",2009-02-09 11:15:00
"779.076","Roaring Fork Conservancy","779",2009-04-29 15:00:00
"779.077","Roaring Fork Conservancy","779",2009-06-11 13:00:00
"779.078","Roaring Fork Conservancy","779",2009-08-31 12:00:00
"779.079","Roaring Fork Conservancy","779",2009-10-29 11:45:00
"779.080","Roaring Fork Conservancy","779",2009-12-17 11:24:00
"779.081","Roaring Fork Conservancy","779",2010-03-03 11:00:00
"779.082","Roaring Fork Conservancy","779",2010-04-23 11:15:00
"779.083","Roaring Fork Conservancy","779",2010-06-13 09:00:00
"779.084","Roaring Fork Conservancy","779",2010-08-23 11:45:00
"779.085","Roaring Fork Conservancy","779",2011-02-10 11:45:00
"779.086","Roaring Fork Conservancy","779",2011-01-13 12:40:00
"779.087","Roaring Fork Conservancy","779",2011-04-14 11:20:00
"779.088","Roaring Fork Conservancy","779",2011-06-11 11:00:00
"779.089","Roaring Fork Conservancy","779",2011-08-25 11:00:00
"779.090","Roaring Fork Conservancy","779",2011-09-29 13:30:00
"779.091","Roaring Fork Conservancy","779",2011-12-27 10:50:00
"779.092","Roaring Fork Conservancy","779",2012-02-10 11:15:00
"66.001","Aspen MS","66",1991-12-16 09:45:00
"66.002","Aspen MS","66",1992-01-28 00:00:00
"66.004","Aspen MS","66",1992-03-16 09:30:00
"66.005","Aspen MS","66",1992-03-31 09:45:00
"66.006","Aspen MS","66",1992-04-15 10:15:00
"66.010","Aspen MS","66",1992-06-11 10:00:00
"66.011","Aspen MS","66",1992-06-17 11:00:00
"66.012","Aspen MS","66",1992-06-25 10:00:00
"66.013","Aspen MS","66",1992-07-09 10:00:00
"66.014","Aspen MS","66",1992-07-16 10:00:00
"66.015","Aspen MS","66",1992-07-23 10:00:00
"69.001","Aspen HS","69",1991-11-19 16:00:00
"69.002","Aspen HS","69",1991-12-11 09:15:00
"69.003","Aspen HS","69",1992-01-10 09:35:00
"69.004","Aspen HS","69",1992-02-25 09:00:00
"69.005","Aspen HS","69",1992-03-26 15:15:00
"69.006","Aspen HS","69",1992-03-31 09:00:00
"69.007","Aspen HS","69",1992-04-08 09:30:00
"69.008","Aspen HS","69",1992-04-14 09:45:00
"69.009","Aspen HS","69",1992-04-30 09:30:00
"69.010","Aspen HS","69",1992-05-06 09:20:00
"69.011","Aspen HS","69",1992-05-12 09:00:00
"69.012","Aspen HS","69",1992-05-19 08:45:00
"69.013","Aspen HS","69",1992-05-27 09:00:00
"69.014","Aspen HS","69",1992-06-03 15:45:00
"69.015","Aspen HS","69",1992-06-10 09:50:00
"69.016","Aspen HS","69",1992-06-16 14:04:00
"69.017","Aspen HS","69",1992-06-27 15:00:00
"69.018","Aspen HS","69",1992-07-03 09:30:00
"69.019","Aspen HS","69",1992-07-17 16:31:00
"69.020","Aspen HS","69",1992-07-31 12:35:00
"69.021","Aspen HS","69",1992-08-10 11:30:00
"69.022","Aspen HS","69",1992-09-03 10:30:00
"69.023","Aspen HS","69",1992-09-16 09:00:00
"69.025","Aspen HS","69",1992-11-24 09:00:00
"69.026","Aspen HS","69",1992-12-16 12:00:00
"70.001","Aspen Community Sch","70",1991-11-15 11:00:00
"70.002","Aspen Community Sch","70",1991-11-22 11:30:00
"70.003","Aspen Community Sch","70",1991-12-19 11:00:00
"70.004","Aspen Community Sch","70",1992-01-10 10:30:00
"70.005","Aspen Community Sch","70",1992-02-14 11:30:00
"70.006","Aspen Community Sch","70",1992-03-02 10:20:00
"70.007","Aspen Community Sch","70",1992-03-19 10:10:00
"70.008","Aspen Community Sch","70",1992-04-10 11:45:00
"70.009","Aspen Community Sch","70",1992-04-17 11:30:00
"70.010","Aspen Community Sch","70",1992-04-23 11:30:00
"70.011","Aspen Community Sch","70",1992-05-15 11:07:00
"70.012","Aspen Community Sch","70",1992-05-22 10:30:00
"70.013","Aspen Community Sch","70",1992-05-26 09:30:00
"70.014","Aspen Community Sch","70",1992-05-29 10:45:00
"70.015","Aspen Community Sch","70",1992-06-12 12:15:00
"70.016","Aspen Community Sch","70",1992-06-16 15:00:00
"70.017","Aspen Community Sch","70",1992-06-25 10:15:00
"70.018","Aspen Community Sch","70",1992-06-30 00:00:00
"70.019","Aspen Community Sch","70",1992-07-23 17:30:00
"70.020","Aspen Community Sch","70",1992-07-29 18:10:00
"70.021","Aspen Community Sch","70",1992-08-31 16:25:00
"70.022","Aspen Community Sch","70",1992-09-30 16:30:00
"70.023","Aspen Community Sch","70",1992-10-28 11:45:00
"70.024","Aspen Community Sch","70",1992-11-18 11:45:00
"70.025","Aspen Community Sch","70",1992-12-02 11:30:00
"292.001","Aspen County Day School","292",2000-11-17 08:30:00
"292.002","Aspen County Day School","292",2000-12-06 12:09:00
"292.003","Aspen County Day School","292",2001-01-26 08:30:00
"292.004","Aspen County Day School","292",2001-03-02 15:30:00
"292.005","Aspen County Day School","292",2001-04-06 08:40:00
"292.006","Aspen County Day School","292",2001-05-22 13:00:00
"292.007","Aspen County Day School","292",2004-12-15 08:30:00
"292.008","Aspen County Day School","292",2005-01-19 08:30:00
"292.009","Aspen County Day School","292",2005-02-24 14:30:00
"292.010","Aspen County Day School","292",2005-04-19 10:30:00
"292.011","Aspen County Day School","292",2005-05-16 14:30:00
"292.012","Aspen County Day School","292",2005-06-22 15:30:00
"292.013","Aspen County Day School","292",2005-07-28 13:30:00
"292.014","Aspen County Day School","292",2005-08-31 15:00:00
"292.015","Aspen County Day School","292",2005-09-30 14:50:00
"292.017","Aspen County Day School","292",2005-10-27 14:24:00
"292.018","Aspen County Day School","292",2005-11-29 14:40:00
"292.019","Aspen County Day School","292",2005-12-16 16:25:00
"292.020","Aspen County Day School","292",2006-01-30 14:20:00
"292.021","Aspen County Day School","292",2006-02-28 14:50:00
"292.022","Aspen County Day School","292",2006-03-16 14:20:00
"292.023","Aspen County Day School","292",2006-04-27 09:45:00
"292.024","Aspen County Day School","292",2006-05-19 11:15:00
"292.025","Aspen County Day School","292",2006-06-26 09:30:00
"292.026","Aspen County Day School","292",2006-07-18 12:30:00
"292.027","Aspen County Day School","292",2006-08-29 15:45:00
"292.028","Aspen County Day School","292",2006-09-26 12:45:00
"292.029","Aspen County Day School","292",2006-10-25 12:35:00
"292.030","Aspen County Day School","292",2006-11-30 14:30:00
"292.031","Aspen County Day School","292",2007-01-30 12:45:00
"292.032","Aspen County Day School","292",2007-02-27 12:45:00
"292.033","Aspen County Day School","292",2007-03-23 10:00:00
"292.034","Aspen County Day School","292",2007-04-25 12:30:00
"292.035","Aspen County Day School","292",2007-05-23 13:00:00
"292.036","Aspen County Day School","292",2007-06-22 08:20:00
"292.037","Roaring Fork Conservancy","292",2007-10-01 13:15:00
"292.038","Roaring Fork Conservancy","292",2007-12-13 11:55:00
"292.039","Roaring Fork Conservancy","292",2008-02-08 10:45:00
"292.040","Roaring Fork Conservancy","292",2008-06-11 10:15:00
"292.041","Roaring Fork Conservancy","292",2008-09-26 10:20:00
